artist;title;Duracion;Milisegundos;Reproducciones;First stream;Last stream;Skips;Skip %;Meses
David Guetta;Memories (feat. Kid Cudi);0:02:50;170137;2;17/01/2023;28/02/2023;2;0.5;{1: 410, 2: 169727}
John Travolta;You're The One That I Want - From “Grease”;0:02:49;169840;1;02/01/2023;02/01/2023;1;0.5;{1: 169840}
Gwen Stefani;You Make It Feel Like Christmas (feat. Blake Shelton);0:02:49;169626;2;09/12/2022;26/11/2023;1;0.3333333333333333;{12: 12853, 11: 156773}
Louis Tomlinson;Face The Music;0:02:48;168680;1;10/10/2023;10/10/2023;0;0.0;{10: 168680}
Carly Rae Jepsen;Surrender My Heart;0:02:48;168653;1;20/10/2023;20/10/2023;0;0.0;{10: 168653}
Chris Brochu;And the Crowd Goes;0:02:47;167866;1;31/05/2023;31/05/2023;0;0.0;{5: 167866}
Rezz;Taste of You;0:02:47;167606;1;24/05/2023;24/05/2023;1;0.5;{5: 167606}
Goofy;Monster Mash;0:02:47;167576;1;31/10/2023;31/10/2023;0;0.0;{10: 167576}
Morat;Mi Vida Entera;0:02:47;167386;1;07/05/2023;07/05/2023;1;0.5;{5: 167386}
Jax Jones;Instruction (feat. Demi Lovato & Stefflon Don);0:02:47;167086;2;09/03/2023;07/05/2023;3;0.6;{3: 1180, 5: 165906}
Sabrina Carpenter;things i wish you said;0:02:47;167018;2;10/06/2023;11/10/2023;1;0.3333333333333333;{6: 4270, 10: 162748}
Frankie Rodriguez;Feliz Navidad;0:02:47;167010;1;26/11/2023;26/11/2023;0;0.0;{11: 167010}
KAROL G;WATATI (feat. Aldo Ranks) [From Barbie The Album];0:02:46;166882;1;07/06/2023;07/06/2023;0;0.0;{6: 166882}
Joshua Bassett;Common Sense;0:02:46;166645;1;06/12/2022;06/12/2022;4;0.8;{12: 166645}
Darlene Love;Christmas (Baby Please Come Home);0:02:46;166453;1;09/12/2022;09/12/2022;1;0.5;{12: 166453}
Phil Collins;Hijo de Hombre;0:02:46;166040;1;05/08/2023;05/08/2023;0;0.0;{8: 166040}
Sia;Snowman;0:02:45;165900;1;09/12/2022;09/12/2022;1;0.5;{12: 165900}
Morat;Maldita Costumbre;0:02:45;165786;1;21/02/2023;21/02/2023;0;0.0;{2: 165786}
Mae Muller;I Wrote A Song;0:02:45;165151;1;14/05/2023;14/05/2023;0;0.0;{5: 165151}
Marsal Ventura;Bridges - Radio Edit;0:02:45;165000;1;18/03/2023;18/03/2023;0;0.0;{3: 165000}
The All-American Rejects;Jack's Lament;0:02:44;164966;1;31/10/2023;31/10/2023;0;0.0;{10: 164966}
LiL CaKe;MERCHO;0:02:44;164799;2;19/07/2023;19/07/2023;1;0.3333333333333333;{7: 164799}
Joshua Bassett;Feel Something;0:02:43;163866;1;06/12/2022;06/12/2022;0;0.0;{12: 163866}
María Parrado;Qué hay más allá;0:02:43;163386;1;05/08/2023;05/08/2023;0;0.0;{8: 163386}
Nick Jonas;"Introducing Me - From ""Camp Rock 2: The Final Jam""";0:02:43;163057;3;21/01/2023;10/06/2023;2;0.4;{1: 92478, 3: 42249, 6: 28330}
Dove Cameron;"Rotten to the Core - From ""Descendants""/Soundtrack Version";0:02:42;162067;1;31/10/2023;31/10/2023;0;0.0;{10: 162067}
Sarah Cothran;As the World Caves In;0:02:41;161612;1;17/03/2023;17/03/2023;0;0.0;{3: 161612}
Selena Gomez;Vicio;0:02:41;161463;2;15/01/2023;03/03/2023;2;0.5;{1: 1322, 3: 160141}
Louis Tomlinson;Written All Over Your Face;0:02:40;160560;1;10/10/2023;10/10/2023;0;0.0;{10: 160560}
Justin Bieber;2 Much;0:02:40;160433;2;22/01/2023;06/05/2023;4;0.6666666666666666;{1: 7637, 5: 152796}
Bridgit Mendler;More Than a Band;0:02:40;160306;1;31/05/2023;31/05/2023;0;0.0;{5: 160306}
Dove Cameron;Bad Idea;0:02:39;159755;2;07/06/2023;08/06/2023;1;0.3333333333333333;{6: 159755}
Ariana Grande;Winter Things;0:02:39;159605;2;09/12/2022;26/11/2023;3;0.6;{12: 885, 11: 158720}
Zachary Dawes;Belly's Crush Dies;0:02:39;159249;1;17/03/2023;17/03/2023;0;0.0;{3: 159249}
Sabrina Carpenter;is it new years yet?;0:02:38;158580;1;22/11/2023;22/11/2023;0;0.0;{11: 158580}
Austin Moon;Stuck on You;0:02:37;157671;2;11/04/2023;12/05/2023;3;0.6;{4: 1365, 5: 156306}
Regard;Ride It;0:02:37;157605;1;17/03/2023;17/03/2023;2;0.6666666666666666;{3: 157605}
ROSALÍA;DESPECHÁ;0:02:37;157017;1;18/05/2023;18/05/2023;1;0.5;{5: 157017}
Cardi B;Up;0:02:36;156944;1;17/03/2023;17/03/2023;0;0.0;{3: 156944}
Lauv;"fuck; i'm lonely";0:02:36;156701;1;10/02/2023;10/02/2023;3;0.75;{2: 156701}
Selena Gomez;De Una Vez;0:02:36;156510;2;15/01/2023;07/03/2023;5;0.7142857142857143;{1: 554, 3: 155956}
Frank Sinatra;Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet);0:02:35;155453;1;09/12/2022;09/12/2022;1;0.5;{12: 155453}
Kyle Dixon & Michael Stein;The Upside Down;0:02:34;154698;3;20/02/2023;03/03/2023;1;0.25;{2: 8351, 3: 146347}
Ed Sheeran;Blue;0:02:33;153899;1;02/10/2023;02/10/2023;0;0.0;{10: 153899}
Taylor Swift;You Need To Calm Down - Clean Bandit Remix;0:02:32;152773;1;23/06/2023;23/06/2023;2;0.6666666666666666;{6: 152773}
Andy Williams;It's the Most Wonderful Time of the Year;0:02:31;151933;1;09/12/2022;09/12/2022;1;0.5;{12: 151933}
Myke Towers;LALA;0:02:31;151743;2;19/07/2023;19/07/2023;1;0.3333333333333333;{7: 151743}
J Balvin;Rojo;0:02:31;151650;2;23/01/2023;08/02/2023;3;0.6;{1: 930, 2: 150720}
5 Seconds of Summer;Lie To Me;0:02:31;151427;2;25/02/2023;02/03/2023;3;0.6;{2: 960, 3: 150467}
Kate Reinders;What Are You Doing New Year's Eve?;0:02:29;149231;1;26/11/2023;26/11/2023;0;0.0;{11: 149231}
OneRepublic;I Ain't Worried;0:02:28;148485;1;16/05/2023;16/05/2023;0;0.0;{5: 148485}
Bruno Mars;Runaway Baby;0:02:28;148448;1;13/06/2023;13/06/2023;0;0.0;{6: 148448}
Naima Barroso;Hazme un Muñeco de Nieve;0:02:27;147655;1;05/08/2023;05/08/2023;0;0.0;{8: 147655}
Bette Midler;One Way or Another (Hocus Pocus 2 Version);0:02:27;147387;1;31/10/2023;31/10/2023;0;0.0;{10: 147387}
Laufey;Love Flew Away;0:02:27;147346;1;16/03/2023;16/03/2023;0;0.0;{3: 147346}
Cimorelli;What Kind of Girl;0:02:27;147000;1;10/03/2023;10/03/2023;0;0.0;{3: 147000}
Sabrina Carpenter;white xmas;0:02:26;146188;1;22/11/2023;22/11/2023;0;0.0;{11: 146188}
The Tyets;Coti x Coti;0:02:24;144831;1;05/06/2023;05/06/2023;0;0.0;{6: 144831}
Rachel Zegler;The Hanging Tree - from The Hunger Games: The Ballad of Songbirds & Snakes;0:02:23;143988;1;20/11/2023;20/11/2023;0;0.0;{11: 143988}
Charlotte Sands;Dress;0:02:23;143500;1;08/03/2023;08/03/2023;0;0.0;{3: 143500}
The City of Prague Philharmonic Orchestra;The Addams Family;0:02:22;142560;1;31/10/2023;31/10/2023;0;0.0;{10: 142560}
Nena Daconte;Tenia Tanto Que Darte;0:02:21;141638;1;19/07/2023;19/07/2023;0;0.0;{7: 141638}
Selena Gomez;Revival;0:02:21;141443;2;15/01/2023;17/03/2023;3;0.6;{1: 2773, 3: 138670}
AD Santos;Busca Lo Más Vital;0:02:19;139789;1;05/08/2023;05/08/2023;0;0.0;{8: 139789}
Dara Reneé;Christmas (Baby Please Come Home);0:02:18;138827;1;26/11/2023;26/11/2023;0;0.0;{11: 138827}
Taylor Swift;...Ready For It? - BloodPop® Remix;0:02:18;138677;2;21/06/2023;28/06/2023;1;0.3333333333333333;{6: 138677}
Rauw Alejandro;Fantasias - Remix;0:02:18;138576;3;09/02/2023;14/05/2023;3;0.5;{2: 56542, 5: 82034}
R3HAB;Rumors;0:02:18;138297;1;21/05/2023;21/05/2023;1;0.5;{5: 138297}
Michael Jackson;Love Never Felt So Good;0:02:18;138245;2;02/01/2023;04/05/2023;2;0.5;{1: 115756, 5: 22489}
Flo Rida;Right Round;0:02:17;137743;1;21/05/2023;21/05/2023;2;0.6666666666666666;{5: 137743}
Melissa McCarthy;Poor Unfortunate Souls;0:02:17;137434;1;31/10/2023;31/10/2023;0;0.0;{10: 137434}
Wishes and Dreams;Hollow Point;0:02:16;136744;1;31/10/2023;31/10/2023;0;0.0;{10: 136744}
Sofia Wylie;Start of Something New - Gina Version;0:02:16;136051;2;05/11/2023;06/11/2023;0;0.0;{11: 136051}
Frankie Rodriguez;That’s Christmas to Me;0:02:14;134955;1;26/11/2023;26/11/2023;0;0.0;{11: 134955}
Big Red Machine;Mimi;0:02:14;134933;1;22/06/2023;22/06/2023;0;0.0;{6: 134933}
J Balvin;Reggaeton;0:02:13;133393;2;10/04/2023;07/05/2023;3;0.6;{4: 16460, 5: 116933}
FLETCHER;Serial Heartbreaker;0:02:13;133226;1;07/03/2023;07/03/2023;2;0.6666666666666666;{3: 133226}
Japanese Breakfast;Everybody Wants to Love You;0:02:12;132631;1;16/03/2023;16/03/2023;0;0.0;{3: 132631}
Yandar & Yostin;Te Pintaron Pajaritos;0:02:12;132629;1;05/06/2023;05/06/2023;0;0.0;{6: 132629}
Taylor Swift;willow - moonlit witch version;0:02:12;132378;2;26/06/2023;26/07/2023;2;0.5;{6: 46950, 7: 85428}
DNCE;"Santa Claus Is Coming To Town - Live At Jingleball; New York / 2016";0:02:11;131610;1;27/11/2023;27/11/2023;0;0.0;{11: 131610}
Liam Payne;Weekend;0:02:10;130002;2;10/06/2023;10/06/2023;2;0.5;{6: 130002}
Olivia Rodrigo;"Start of Something New - From ""High School Musical: The Musical: The Series""/Nini Version";0:02:09;129513;2;09/01/2023;21/03/2023;0;0.0;{1: 28337, 3: 101176}
Diplo;"Use Me (Brutal Hearts) (feat. Sturgill Simpson; Dove Cameron & Johnny Blue Skies)";0:02:08;128652;1;23/05/2023;23/05/2023;0;0.0;{5: 128652}
Mokita;Til I Don't;0:02:07;127870;2;23/01/2023;25/04/2023;4;0.6666666666666666;{1: 1170, 4: 126700}
Taylor Swift;Bette Davis Eyes - Live/2011;0:02:07;127512;4;21/06/2023;01/08/2023;1;0.2;{6: 20255, 7: 61211, 8: 46046}
Gaten Matarazzo;Never Ending Story;0:02:06;126400;2;23/01/2023;21/05/2023;5;0.7142857142857143;{1: 920, 5: 125480}
Tony Cruz;Hay Un Amigo En Mí;0:02:05;125386;1;05/08/2023;05/08/2023;0;0.0;{8: 125386}
Carmen López;La Puerta Hacia el Amor;0:02:04;124600;1;05/08/2023;05/08/2023;0;0.0;{8: 124600}
Larry Saperstein;White Christmas;0:02:03;123154;1;26/11/2023;26/11/2023;0;0.0;{11: 123154}
Queen;We Will Rock You - Remastered 2011;0:02:02;122066;1;15/12/2022;15/12/2022;0;0.0;{12: 122066}
Awkwafina;The Scuttlebutt;0:02:01;121813;1;06/06/2023;06/06/2023;1;0.5;{6: 121813}
Sabrina Carpenter;cindy lou who;0:02:01;121360;1;22/11/2023;22/11/2023;1;0.5;{11: 121360}
Michael Bublé;Holly Jolly Christmas;0:01:59;119786;1;09/12/2022;09/12/2022;0;0.0;{12: 119786}
Shawn Mendes;Like To Be You (feat. Julia Michaels);0:01:59;119299;1;10/03/2023;10/03/2023;2;0.6666666666666666;{3: 119299}
Natalie Holt;Loki Green Theme;0:01:58;118740;1;31/10/2023;31/10/2023;0;0.0;{10: 118740}
Dean Martin;Let It Snow! Let It Snow! Let It Snow!;0:01:57;117146;1;09/12/2022;09/12/2022;1;0.5;{12: 117146}
taylorsevermwhore;Taylor Swift - See You Again (Wiz Kahlifa) (Taylor's Version);0:01:55;115691;1;17/09/2023;17/09/2023;0;0.0;{9: 115691}
Axwell /\ Ingrosso;More Than You Know;0:01:55;115183;1;31/05/2023;31/05/2023;1;0.5;{5: 115183}
China Anne McClain;Calling All the Monsters;0:01:53;113753;1;31/10/2023;31/10/2023;0;0.0;{10: 113753}
Selena Gomez;Magic;0:01:52;112635;1;31/10/2023;31/10/2023;0;0.0;{10: 112635}
Belén Aguilera;La Tirita;0:01:52;112456;2;24/01/2023;14/06/2023;4;0.6666666666666666;{1: 1280, 6: 111176}
Zion & Lennox;La player (Bandolera);0:01:52;112356;2;06/05/2023;24/05/2023;2;0.5;{5: 112356}
Marshmello;FRIENDS;0:01:51;111784;3;02/01/2023;10/06/2023;3;0.5;{1: 1610, 6: 110174}
Musical Youth;Pass The Dutchie;0:01:49;109391;2;18/05/2023;19/05/2023;2;0.5;{5: 109391}
Andrew Gold;"Spooky; Scary Skeletons - Undead Tombstone Remix Extended";0:01:49;109234;1;31/10/2023;31/10/2023;0;0.0;{10: 109234}
Anthony de la Torre;No One Can;0:01:49;109042;2;27/01/2023;07/05/2023;3;0.6;{1: 2325, 5: 106717}
Maroon 5;Wait;0:01:48;108489;1;17/12/2022;17/12/2022;2;0.6666666666666666;{12: 108489}
Miley Cyrus;Thinkin';0:01:48;108294;1;17/12/2022;17/12/2022;3;0.75;{12: 108294}
The Living Tombstone;Five Nights at Freddy's;0:01:47;107443;1;31/10/2023;31/10/2023;0;0.0;{10: 107443}
DJ Khaled;No Brainer;0:01:47;107001;3;20/02/2023;04/05/2023;1;0.25;{2: 1194, 3: 68807, 5: 37000}
Ryan Gosling;I’m Just Ken (From Barbie The Album);0:01:44;104817;1;27/09/2023;27/09/2023;0;0.0;{9: 104817}
Band Aid;Do They Know It's Christmas? - 1984 Version;0:01:44;104550;1;09/12/2022;09/12/2022;1;0.5;{12: 104550}
Chorus - Peter Pan;Por Donde Tu Vayas;0:01:42;102933;1;05/08/2023;05/08/2023;0;0.0;{8: 102933}
Joshua Bassett;Little Saint Nick;0:01:42;102910;1;26/11/2023;26/11/2023;0;0.0;{11: 102910}
Michelle;La Bella y la Bestia (Dueto);0:01:42;102446;1;05/08/2023;05/08/2023;0;0.0;{8: 102446}
Avril Lavigne;Break Of A Heartache;0:01:42;102037;1;02/06/2023;02/06/2023;3;0.75;{6: 102037}
Matt Simons;Catch & Release - Deepend Remix;0:01:40;100340;2;23/01/2023;07/05/2023;3;0.6;{1: 1150, 5: 99190}
Queen;These Are The Days Of Our Lives - 2011 Remaster;0:01:40;100180;1;16/12/2022;16/12/2022;1;0.5;{12: 100180}
Saweetie;Best Friend (feat. Doja Cat);0:01:39;99620;1;17/03/2023;17/03/2023;0;0.0;{3: 99620}
Phil Collins;En Mi Corazón Estarás;0:01:39;99106;1;05/08/2023;05/08/2023;0;0.0;{8: 99106}
Dayvi;Baila Conmigo (feat. Kelly Ruiz);0:01:38;98837;2;22/12/2022;28/06/2023;1;0.3333333333333333;{12: 4437, 6: 94400}
R3HAB;Flames (with ZAYN);0:01:38;98230;2;03/03/2023;05/06/2023;2;0.5;{3: 43681, 6: 54549}
Sebastian Yatra;Cristina;0:01:37;97976;1;04/01/2023;04/01/2023;2;0.6666666666666666;{1: 97976}
Otto Knows;Back Where I Belong (feat. Avicii);0:01:37;97101;2;07/02/2023;22/03/2023;6;0.75;{2: 43076, 3: 54025}
Taylor Swift;mad woman - the long pond studio sessions;0:01:36;96775;2;26/06/2023;28/06/2023;0;0.0;{6: 96775}
Rachel Zegler;Nothing You Can Take From Me - from The Hunger Games: The Ballad of Songbirds & Snakes;0:01:35;95482;1;20/11/2023;20/11/2023;0;0.0;{11: 95482}
Juan Magán;Bailando por Ahi;0:01:35;95466;1;19/07/2023;19/07/2023;0;0.0;{7: 95466}
Taylor Swift;Cruel Summer - LP Giobbi Remix;0:01:33;93974;1;19/10/2023;19/10/2023;0;0.0;{10: 93974}
Queen;"Keep Yourself Alive - BBC Session / February 5th 1973; Langham 1 Studio";0:01:33;93378;2;14/04/2023;06/05/2023;3;0.6;{4: 1386, 5: 91992}
Katy Perry;Roar;0:01:33;93370;1;18/01/2023;18/01/2023;2;0.6666666666666666;{1: 93370}
Catherine O'Hara;Sally's Song;0:01:31;91464;1;31/10/2023;31/10/2023;0;0.0;{10: 91464}
Avicii;"Tough Love (feat. Agnes; Vargas & Lagola)";0:01:29;89755;2;02/01/2023;02/06/2023;5;0.7142857142857143;{1: 10146, 6: 79609}
Mötley Crüe;Kickstart My Heart;0:01:27;87616;1;15/06/2023;15/06/2023;0;0.0;{6: 87616}
Amc Orchestra;Addams Family Theme;0:01:27;87387;1;31/10/2023;31/10/2023;0;0.0;{10: 87387}
Bad Bunny;Me Porto Bonito;0:01:26;86424;2;27/01/2023;18/05/2023;2;0.5;{1: 40653, 5: 45771}
Joshua Bassett;"Right Here; Right Now";0:01:25;85210;1;05/11/2023;05/11/2023;0;0.0;{11: 85210}
Calum Scott;No Matter What;0:01:24;84566;2;04/01/2023;01/06/2023;3;0.6;{1: 61656, 6: 22910}
Martin Jensen;Nobody;0:01:24;84089;1;14/04/2023;14/04/2023;1;0.5;{4: 84089}
Bad Bunny;La Difícil;0:01:23;83453;2;26/01/2023;28/01/2023;5;0.7142857142857143;{1: 83453}
Ed Sheeran;Merry Christmas;0:01:23;83303;2;09/12/2022;27/11/2023;1;0.3333333333333333;{12: 8874, 11: 74429}
The Golden Orchestra;Casper the Friendly Ghost;0:01:23;83190;1;31/10/2023;31/10/2023;0;0.0;{10: 83190}
FISHER;Losing It;0:01:22;82236;1;22/12/2022;22/12/2022;1;0.5;{12: 82236}
Cimorelli;Don't Start Now - Acoustic;0:01:21;81510;1;09/03/2023;09/03/2023;1;0.5;{3: 81510}
Queen;It's A Hard Life - Remastered 2011;0:01:21;81387;1;16/12/2022;16/12/2022;0;0.0;{12: 81387}
Post Malone;Circles;0:01:21;81309;1;24/05/2023;24/05/2023;2;0.6666666666666666;{5: 81309}
Clean Bandit;Symphony (feat. Zara Larsson);0:01:21;81080;1;24/01/2023;24/01/2023;1;0.5;{1: 81080}
Danny Elfman;Kidnap The Sandy Claws;0:01:20;80186;1;31/10/2023;31/10/2023;0;0.0;{10: 80186}
Aitana;+;0:01:19;79157;2;24/02/2023;07/05/2023;4;0.6666666666666666;{2: 29861, 5: 49296}
Vincente Borland;"Bajo el mar - de ""La Sirenita""/Banda Sonora Original";0:01:18;78197;1;05/08/2023;05/08/2023;0;0.0;{8: 78197}
Sigala;Wish You Well;0:01:17;77017;1;18/05/2023;18/05/2023;1;0.5;{5: 77017}
PinkPantheress;Boy's a liar Pt. 2;0:01:16;76600;1;27/05/2023;27/05/2023;1;0.5;{5: 76600}
Queen;Headlong - Remastered 2011;0:01:15;75659;1;15/12/2022;15/12/2022;0;0.0;{12: 75659}
Atomic Kitten;Whole Again;0:01:14;74961;2;23/01/2023;02/06/2023;1;0.3333333333333333;{1: 1180, 6: 73781}
Martin Garrix;Scared to Be Lonely - Acoustic Version;0:01:14;74237;1;07/02/2023;07/02/2023;0;0.0;{2: 74237}
Cimorelli;Happier Than Ever - Orchestral Version;0:01:14;74118;2;13/12/2022;26/04/2023;0;0.0;{12: 33328, 4: 40790}
Studio Black;Friends Don't Kiss Friends;0:01:13;73926;1;02/06/2023;02/06/2023;1;0.5;{6: 73926}
Duncan Laurence;Arcade;0:01:13;73621;1;01/09/2023;01/09/2023;0;0.0;{9: 73621}
Taylor Swift;Wildest Dreams - R3hab Remix;0:01:11;71426;2;25/11/2023;30/11/2023;1;0.3333333333333333;{11: 71426}
Kelly Clarkson;Breakaway;0:01:10;70520;3;23/01/2023;10/06/2023;1;0.25;{1: 1140, 5: 48440, 6: 20940}
Queen;Who Wants To Live Forever - Remastered 2011;0:01:10;70308;1;15/12/2022;15/12/2022;0;0.0;{12: 70308}
Zachary Dawes;Belly Flop;0:01:08;68475;1;17/03/2023;17/03/2023;0;0.0;{3: 68475}
Retrospectre;Halloweentown Theme;0:01:06;66402;1;31/10/2023;31/10/2023;1;0.5;{10: 66402}
Ariana Grande;Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey);0:01:06;66320;1;02/03/2023;02/03/2023;2;0.6666666666666666;{3: 66320}
Chorus - Peter Pan;"Volaras; Volaras; Volaras";0:01:05;65503;1;05/08/2023;05/08/2023;0;0.0;{8: 65503}
Cimorelli;Dynamite;0:01:05;65456;1;05/04/2023;05/04/2023;1;0.5;{4: 65456}
Klingande;Jubel;0:01:04;64273;2;04/01/2023;27/01/2023;5;0.7142857142857143;{1: 64273}
Imagine Dragons;Whatever It Takes;0:01:02;62756;2;24/01/2023;16/03/2023;4;0.6666666666666666;{1: 1130, 3: 61626}
Taylor Swift;The Archer - Live From Paris;0:01:01;61328;2;22/06/2023;28/07/2023;1;0.3333333333333333;{6: 38610, 7: 22718}
Lucie Cravero;Ghost Mansion;0:01:00;60426;1;31/10/2023;31/10/2023;0;0.0;{10: 60426}
Morat;Otras Se Pierden;0:00:59;59485;1;18/01/2023;18/01/2023;4;0.8;{1: 59485}
Queen;Princes Of The Universe - Remastered 2011;0:00:58;58370;1;15/12/2022;15/12/2022;1;0.5;{12: 58370}
Avril Lavigne;F.U.;0:00:57;57034;1;02/06/2023;02/06/2023;1;0.5;{6: 57034}
Liam Payne;Rude Hours;0:00:55;55983;2;23/01/2023;10/06/2023;4;0.6666666666666666;{1: 3306, 6: 52677}
Demi Lovato;29;0:00:55;55790;1;08/03/2023;08/03/2023;0;0.0;{3: 55790}
Don Diablo;We Are Love;0:00:55;55535;1;22/12/2022;22/12/2022;1;0.5;{12: 55535}
Zachary Dawes;Opening;0:00:54;54666;3;16/03/2023;17/03/2023;3;0.5;{3: 54666}
Piso 21;Te Amo;0:00:54;54567;2;16/01/2023;03/03/2023;7;0.7777777777777778;{1: 5160, 3: 49407}
Taylor Swift;peace - the long pond studio sessions;0:00:54;54537;1;05/07/2023;05/07/2023;0;0.0;{7: 54537}
Camila Cabello;Real Friends;0:00:53;53796;1;26/02/2023;26/02/2023;0;0.0;{2: 53796}
Bizarrap;"Paulo Londra: Bzrp Music Sessions; Vol. 23";0:00:53;53256;2;23/01/2023;23/11/2023;7;0.7777777777777778;{1: 970, 11: 52286}
Queen;One Vision - Remastered 2011;0:00:50;50753;1;15/12/2022;15/12/2022;0;0.0;{12: 50753}
Daveed Diggs;Under the Sea;0:00:48;48766;1;06/06/2023;06/06/2023;0;0.0;{6: 48766}
Queen;You Don't Fool Me - Remastered 2011;0:00:48;48725;1;15/12/2022;15/12/2022;0;0.0;{12: 48725}
OMI;Masterpiece;0:00:48;48657;1;23/02/2023;23/02/2023;1;0.5;{2: 48657}
Brytiago;Asesina - Remix;0:00:48;48231;2;01/02/2023;16/03/2023;3;0.6;{2: 15505, 3: 32726}
Maggie Lindemann;Couple of Kids;0:00:47;47692;2;08/06/2023;08/06/2023;1;0.3333333333333333;{6: 47692}
Rasmus Hagen;Closer To You;0:00:46;46380;1;23/05/2023;23/05/2023;1;0.5;{5: 46380}
Figa Flawas;DIABLA;0:00:46;46080;1;09/09/2023;09/09/2023;0;0.0;{9: 46080}
K/DA;POP/STARS;0:00:44;44891;2;27/01/2023;22/03/2023;3;0.6;{1: 1109, 3: 43782}
MEDUZA;Bad Memories (feat. Elley Duhé & FAST BOY);0:00:44;44238;1;22/05/2023;22/05/2023;0;0.0;{5: 44238}
Joshua Bassett;Sorry;0:00:44;44192;2;24/01/2023;01/06/2023;3;0.6;{1: 17856, 6: 26336}
Bonnie Raitt;Just Like That;0:00:44;44181;1;06/02/2023;06/02/2023;0;0.0;{2: 44181}
Dayglow;Can I Call You Tonight?;0:00:43;43951;1;17/03/2023;17/03/2023;0;0.0;{3: 43951}
Gary McFarland;Shadows Are Falling;0:00:43;43583;1;17/03/2023;17/03/2023;0;0.0;{3: 43583}
Avril Lavigne;Cannonball;0:00:43;43316;2;15/01/2023;02/06/2023;2;0.5;{1: 5034, 6: 38282}
Becky G;Arranca (feat. Omega);0:00:43;43186;1;05/06/2023;05/06/2023;0;0.0;{6: 43186}
Taylor Swift;Lover (Remix) [feat. Shawn Mendes];0:00:42;42525;2;11/04/2023;28/07/2023;2;0.5;{4: 1578, 7: 40947}
Axel;Y Que?;0:00:42;42384;1;18/03/2023;18/03/2023;0;0.0;{3: 42384}
Morad;Cristales;0:00:41;41697;1;03/08/2023;03/08/2023;2;0.6666666666666666;{8: 41697}
Taylor Swift;Christmas Tree Farm - Recorded Live at the 2019 iHeartRadio Jingle Ball;0:00:41;41667;2;22/06/2023;24/06/2023;3;0.6;{6: 41667}
Queen;Ay-Oh - Live Aid;0:00:41;41454;1;15/12/2022;15/12/2022;0;0.0;{12: 41454}
Taylor Swift;Mine - Live/2011;0:00:40;40950;2;29/06/2023;01/08/2023;3;0.6;{6: 12008, 8: 28942}
October Country;My Girlfriend Is a Witch;0:00:40;40128;1;31/10/2023;31/10/2023;0;0.0;{10: 40128}
JVKE;golden hour;0:00:39;39381;1;20/03/2023;20/03/2023;0;0.0;{3: 39381}
Pont Aeri;Flying Free - Original Mix;0:00:39;39318;2;12/05/2023;16/05/2023;3;0.6;{5: 39318}
August Kamp;Evergreen;0:00:39;39209;1;06/12/2022;06/12/2022;0;0.0;{12: 39209}
Nina Nesbitt;Colder;0:00:38;38252;2;03/02/2023;12/04/2023;3;0.6;{2: 1080, 4: 37172}
Bizarrap;"Peso Pluma: Bzrp Music Sessions; Vol. 55";0:00:38;38122;1;01/06/2023;01/06/2023;0;0.0;{6: 38122}
Fergie;Big Girls Don't Cry (Personal);0:00:36;36445;1;10/05/2023;10/05/2023;1;0.5;{5: 36445}
Loreen;Tattoo - Acoustic;0:00:35;35857;1;14/05/2023;14/05/2023;0;0.0;{5: 35857}
Demi Lovato;Met Him Last Night (feat. Ariana Grande);0:00:33;33787;2;23/01/2023;02/06/2023;1;0.3333333333333333;{1: 1877, 6: 31910}
Marc Pociello;Voy A Ser el Rey León;0:00:33;33194;1;07/08/2023;07/08/2023;0;0.0;{8: 33194}
Green Day;Basket Case;0:00:32;32925;1;18/05/2023;18/05/2023;0;0.0;{5: 32925}
Liam Payne;Remember;0:00:32;32781;2;10/06/2023;16/06/2023;2;0.5;{6: 32781}
These Girls These Boys;Sleep When I'm Dead;0:00:32;32005;1;03/02/2023;03/02/2023;2;0.6666666666666666;{2: 32005}
Sabrina Carpenter;Christmas the Whole Year Round;0:00:31;31402;1;09/12/2022;09/12/2022;1;0.5;{12: 31402}
Will Linley;Last Call;0:00:31;31173;1;25/01/2023;25/01/2023;0;0.0;{1: 31173}
Kygo;Think About You;0:00:30;30859;2;23/01/2023;22/03/2023;2;0.5;{1: 1940, 3: 28919}
Avicii;Addicted To You;0:00:29;29924;2;20/02/2023;03/05/2023;2;0.5;{2: 1578, 5: 28346}
Dolly Parton;Wrecking Ball;0:00:29;29920;1;24/10/2023;24/10/2023;0;0.0;{10: 29920}
Cast of High School Musical: The Musical: The Series;The Mob Song;0:00:29;29028;1;06/11/2023;06/11/2023;0;0.0;{11: 29028}
Glee Cast;If I Die Young (Glee Cast Version);0:00:28;28910;2;26/01/2023;24/05/2023;3;0.6;{1: 1780, 5: 27130}
Unknown Artist;Unknown Track;0:00:28;28872;2;03/12/2022;03/12/2022;9;0.8181818181818182;{12: 28872}
Armin van Buuren;Ping Pong - Hardwell Remix;0:00:28;28309;1;30/11/2023;30/11/2023;0;0.0;{11: 28309}
Luis Ángel Gómez Jaramillo;Recuérdame (Reencuentro);0:00:28;28307;1;05/08/2023;05/08/2023;0;0.0;{8: 28307}
Lady Gaga;Shallow - Radio Edit;0:00:28;28123;1;21/01/2023;21/01/2023;1;0.5;{1: 28123}
